baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ygcR	6.01936559665338	1.09630316729461	0.906552443084955	1.20931025629796	0.226543672009355	0.282568526728307
sokB	498.104266602049	-0.472446149688748	0.391021929195675	-1.20823440941167	0.226957109703901	0.282935980943063
yeeZ	460.097493889577	-0.2902442857287	0.240236293698022	-1.20816168640005	0.22698507586505	0.282935980943063
tilS	357.690982615889	0.256721104595593	0.212510256754815	1.20804100713024	0.227031489374983	0.282935980943063
yohP	11.9280455319655	0.764673902873645	0.633604601168868	1.20686292596831	0.227484937469633	0.283420683580289
panD	416.721449804332	-0.262637011882281	0.21773856835664	-1.20620344785266	0.227739054847643	0.283656838090642
ghoT	57.7251874150941	-0.352948140827257	0.292848499681976	-1.20522434368128	0.2281167070638	0.283982177063748
ydcK	17.5945995098629	-0.701515932330319	0.582078599680553	-1.20519107336245	0.228129547657174	0.283982177063748
hyaA	14.7501148017681	-0.712765249041274	0.592307406777866	-1.20337048107957	0.228832985678094	0.284777140533674
yfgO	122.733065501094	-0.303811271797579	0.252555236535008	-1.20294980205436	0.228995746475111	0.284898984498772
ydgJ	286.221160839892	0.241414799380764	0.201077646752282	1.20060485727773	0.229904515992035	0.285948623656005
lpp	52939.760929236	-0.3500504807209	0.292954252274783	-1.19489810440629	0.232126843603112	0.288630971963904
thiC	311.465114376272	-0.259218255822699	0.217009211759102	-1.19450346702541	0.23228108532378	0.288741032209215
hycF	4.86496631528429	-1.02574879900625	0.860818979297406	-1.19159640258334	0.233419536261946	0.290074122432455
yoaK	20.396928006553	-0.535191218459131	0.449559951192874	-1.19047797082245	0.233858583340908	0.290537544292028
cadB	444.659054437278	-1.02778487715126	0.865525297626574	-1.18746948237057	0.235042487183645	0.291925825897018
ydcA	68.885422343683	-0.317845983418383	0.268256423224457	-1.18485879889792	0.236073279898846	0.293123210456651
ybaB	465.626720049518	-0.258014065472089	0.217832401606106	-1.1844613729166	0.23623047812512	0.293235515796454
thrT	5145.19551859799	-0.362079617149433	0.306195068934564	-1.18251289417992	0.237002252328945	0.29411042216979
fldB	377.959954936693	0.247359622599434	0.209429526365793	1.18111150271806	0.237558430985265	0.29471736439375
ulaF	18.5818788767863	-0.567421785101728	0.481887901931766	-1.1774974694884	0.238997006950665	0.296418365763488
eutA	8.07928862403202	-0.784146379265724	0.66747046883171	-1.17480310497966	0.240073497638065	0.297669453887671
paoA	8.2546771359928	0.827800264237734	0.705816525083953	1.17282641425726	0.240865423308555	0.29856710061921
uvrY	491.565143400291	0.221773007827733	0.189238325461416	1.17192438311314	0.241227416596348	0.298931464346335
ugpA	7.42277322795111	0.997403655847574	0.851546079414174	1.17128559447275	0.241483999843499	0.299165034211081
ychS	2.06590519388601	-1.5667291615684	1.33957481749325	-1.16957197247125	0.242173261845568	0.299934349954209
thiE	19.1729569776843	-0.527475230504621	0.451839155806945	-1.16739601631602	0.243050479160644	0.300935951226807
yqfH	0.704261623624528	3.03505745817683	2.60138707554537	1.16670736420129	0.243328567842093	0.301125689698631
baeR	153.265928499015	-0.283789747309857	0.243246190070147	-1.16667704940422	0.243340814575493	0.301125689698631
queF	218.913927451696	-0.242218596743513	0.207777016013716	-1.16576222621045	0.2437105935104	0.3014983489978
chiQ	13.5060957838168	0.628152907835142	0.539022740675606	1.1653551147913	0.24387527809694	0.301617144335545
ispA	2278.36231513428	0.498312953783243	0.427934716071265	1.16446022037683	0.244237555223134	0.30198018015627
fixX	3.87723790758944	1.31247838910529	1.12731546599801	1.16425120446951	0.244322224846227	0.301999868809644
hofC	31.1785955824346	0.407040727903865	0.350449701000158	1.16148116760323	0.245446277399433	0.30330393716335
yphB	29.8496852746797	-0.41724304781429	0.359881680041079	-1.15938951870699	0.246297447164157	0.304270158996665
fdx	706.057304745004	0.206350687099015	0.17819243980236	1.15802155988147	0.246855238203118	0.304873506164267
fucU	55.8626302733156	-0.37496240092416	0.324475489097239	-1.15559545643151	0.247846667363825	0.306011919541676
dsbG	93.6221863231532	0.33766795722848	0.292815618500337	1.15317604627054	0.248838133260145	0.307149738525377
phoP	959.972692517858	-0.224933941546897	0.195322898274223	-1.15160047047377	0.249485287981168	0.307862042163279
ydcJ	84.6561825412237	-0.304840838978269	0.265306934420486	-1.14901195343476	0.250551051740321	0.309090359532499
rdlB	20.8955497319328	-0.591170062111468	0.514840906638595	-1.14825775203301	0.250862174352506	0.309387291389825
yidJ	20.9062685273225	0.488360122385365	0.42662961297385	1.14469344727671	0.252336166813444	0.311117816674561
ymiB	1.08998155761942	2.45085925232218	2.14380750251052	1.14322729510559	0.252944232362346	0.311780026029121
norR	120.187390786759	-0.303076498466319	0.265390442153577	-1.14200231178987	0.253453058750912	0.31230054894393
fucA	20.5335722289005	0.504522007753383	0.441838998279836	1.1418684401277	0.253508708748931	0.31230054894393
yiaJ	92.749103002475	-0.289296649552112	0.253482882966638	-1.14128672581883	0.253750624229581	0.312510931382267
proY	365.979609123502	0.265764238419355	0.233203628133961	1.13962308625272	0.254443363002237	0.31327625943633
yaaW	10.4410508193267	0.755158390059394	0.663854794515412	1.13753549164412	0.255314496365062	0.314260740412361
gltX	1451.99174091822	0.286770835966967	0.25286499118174	1.13408674971878	0.256758161114288	0.315949188172288
rrlC	114.378531395595	0.324147548896775	0.286133161236266	1.1328555819824	0.257274905637816	0.316496404499279
yjiH	8.72426883605297	0.726317457510241	0.642371499996296	1.1306813230575	0.258189245139847	0.317532293924789
rpoB	12932.5765619552	0.233993869839722	0.207388278824663	1.12828878838207	0.259197976845927	0.318683658629767
mlaF	1053.03912165035	-0.20190490304979	0.179420248635882	-1.12531837730054	0.260454145005223	0.320138516790136
fes	115.333394612318	0.51483561754023	0.458129885570447	1.12377653970156	0.261107836428659	0.320852230889818
yeeR	34.4374174393023	0.413392967300923	0.368008703310445	1.12332388767499	0.261299962117127	0.320998527287622
kdsC	636.809154244886	0.18065542182111	0.161001876186787	1.12207028948857	0.26183255511829	0.321562878008009
ynaJ	419.465037602363	0.270661231438935	0.241686564298448	1.11988530361459	0.262762641746781	0.322614948349248
yddG	62.4136545114461	0.334046705901048	0.298538583283872	1.11893981081639	0.263165817545247	0.323019680490715
phnM	3.12755328047586	1.19145381684814	1.06598435848057	1.11770290752335	0.263693900574043	0.323577459559154
bioD	33.3200393453295	-0.460751094900694	0.412490880345502	-1.11699704612807	0.263995588179027	0.323857195998455
yceK	13.2406349963989	-0.610926697246028	0.547110231124686	-1.11664279425036	0.264147086336151	0.323952582432917
cspB	15783.4569685166	0.263624579732106	0.236308905225042	1.11559308135701	0.264596354970655	0.324413002340521
ychF	629.285091564225	0.187069146916422	0.167780558951459	1.11496318813996	0.264866196889222	0.324653237425879
mrr	166.492477104796	-0.248849269472191	0.223258156344083	-1.11462565823874	0.265010870384703	0.32473995916318
agaV	5.79771885813348	-1.11291450178676	1.00077236416461	-1.11205558990008	0.266114249650129	0.326001087203853
rhaD	3.91898986664696	1.08364323344469	0.975324110619014	1.1110596176659	0.266542688441415	0.326434912272968
yjjX	68.1761264625492	0.313231800645481	0.282018184807423	1.1106794438074	0.266706353458808	0.326544317375849
yhdX	16.1663649692756	0.590189320117965	0.531840326307392	1.10971148843807	0.267123370734761	0.32696376919415
xdhA	41.7856475891293	-0.342118341419842	0.308860855475878	-1.10767789233997	0.268000950375868	0.327945942007319
hisR	32686.9786101636	-0.413677704927645	0.373521763608254	-1.10750629610302	0.268075091679555	0.327945942007319
ebgA	53.597901192199	0.413012867632029	0.373716191411938	1.10515112035051	0.269094112766706	0.329100901276208
yldA	16.8768947020024	-0.612322964022117	0.55417559390352	-1.10492589489374	0.269191700863485	0.329104724915104
rlmE	1011.71000625881	-0.212421610839971	0.19227187747141	-1.10479813082158	0.269247070645318	0.329104724915104
alsB	46.8773464278602	-0.498210655527332	0.452147793896661	-1.10187567484007	0.270515725178826	0.330563443869425
mrcB	591.472491752292	-0.187413076593653	0.170175082583434	-1.10129564063391	0.270768007869614	0.330779715954175
mmuP	33.1147725895471	-0.414955698944194	0.377346104787507	-1.09966869587236	0.271476498847432	0.331553032926542
fmt	1052.42728793497	-0.176217601387668	0.160287355325622	-1.09938554435367	0.27159993337326	0.331611591803427
chbB	53.6909577897953	0.374710044542551	0.34161633942142	1.09687389419716	0.272696522130215	0.33285796657906
insB-4	5.44394169080309	0.984996669178195	0.898145490454497	1.09670056761043	0.272772308247918	0.332857986148084
ygbI	128.26306221901	-0.274967293714726	0.250800140437053	-1.09636020632029	0.272921171315672	0.33294715512073
recF	602.930177060954	-0.196919973957393	0.179860645657919	-1.09484747615062	0.273583463043019	0.333662452289835
oxyS	821.769238509933	0.391568496444153	0.357726017539349	1.09460446611514	0.273689958136414	0.333699690839097
ybjJ	141.651922361201	0.2539965579302	0.232552084988038	1.0922136343919	0.274739210971349	0.334886058212302
rhaM	1.94843934505462	1.66212440530587	1.52217373956628	1.0919413218753	0.274858893471426	0.334939006662961
ycjT	18.6378987220173	-0.485319675841432	0.444609305778497	-1.09156436793794	0.275024625054334	0.335048024920602
entE	453.323298732488	-0.358587700686097	0.328810406287862	-1.09056068125826	0.275466238577926	0.335492981999676
leuZ	37659.8072289821	0.406748590893466	0.373502484285662	1.08901174157218	0.276148707898937	0.336230951718411
slyA	480.53416476239	0.248921487821005	0.228620089059878	1.08879971504083	0.276242217322676	0.336251610057777
ycjP	12.1903280695787	0.602771374641979	0.55393180761134	1.08816891602821	0.276520544380069	0.336497161069707
cysW	15.695043486176	-0.680177010560838	0.625898242667766	-1.08672139365933	0.277159956277533	0.337159498766435
yraR	43.6114374698662	0.374113022012069	0.344327877090591	1.08650227560181	0.277256834685697	0.337159498766435
dinQ	537.452642925832	0.272501181466156	0.250825864648009	1.08641579626792	0.277295076039866	0.337159498766435
ppdC	51.843840562891	0.381849854849739	0.352107707588748	1.08446889011509	0.278156953358358	0.338113861677716
fabH	1787.78110894668	0.165841216486465	0.153303118512399	1.08178632043321	0.279347486430113	0.339467083786303
ydcS	54.0233988805634	-0.577709033697916	0.534794962031581	-1.08024397145275	0.28003355229528	0.340206691159614
cysN	45.1866030582596	-0.398382467369395	0.369106316963803	-1.07931630822905	0.280446745313201	0.340614473917858
mscL	315.414168203728	-0.244584697027508	0.226864683300446	-1.07810829552344	0.280985430019101	0.341174404111086
ftsN	489.462652719355	-0.253026415502277	0.234914873516463	-1.07709831955168	0.281436343746414	0.341627482198949
ulaB	4.29449767654559	-1.09447740629692	1.01841940295277	-1.07468239815898	0.282516946939061	0.342844460746767
ychE	80.8466855356889	0.303134016959596	0.282325551288489	1.07370379895174	0.282955458166536	0.343281780647775
hdeB	55.2157407621946	0.471388667153567	0.440323916800143	1.07054976840498	0.284371919811714	0.344887076618509
ppdB	13.561765066187	0.564224968209095	0.527112024509176	1.07040807641312	0.28443566551078	0.344887076618509
yiaD	179.51114261736	0.229257754803272	0.214390704667365	1.0693455910739	0.284913974304938	0.345371713333772
yraP	470.136046104886	-0.288013406557611	0.269548247915681	-1.06850409447924	0.285293184425276	0.345646583227538
glcG	103.405603714586	-0.965251523844321	0.903376373584007	-1.06849321287298	0.28529809032166	0.345646583227538
allC	51.5323146556743	0.313432963116239	0.29357807481845	1.06763069180172	0.285687133394179	0.34602249159102
insC-5	0.533513377780681	2.63087213343989	2.46797216935456	1.06600559200306	0.286421114066326	0.346790781092392
yjaB	15.6266769821256	0.561421250653369	0.526786029860488	1.0657481763555	0.28653749328269	0.346790781092392
ybjI	93.9077382979404	0.259764244493249	0.243780438770507	1.06556639984469	0.2866196948106	0.346790781092392
cysI	38.1506354254474	-0.367951209381053	0.345332707779563	-1.06549771015588	0.286650761260801	0.346790781092392
prmB	735.511268119303	-0.194182086377941	0.18227016374405	-1.06535311314373	0.286716165929335	0.346790781092392
secM	817.333414353489	0.226638181548941	0.213308007960663	1.06249260736023	0.288012112308048	0.348262375273674
araJ	78.9916084882157	-0.261382855456823	0.246267954203899	-1.06137583471542	0.288519134486205	0.348720345671053
lhgO	27.550042141428	-0.504916760303109	0.475749177095903	-1.06130874126835	0.288549614503591	0.348720345671053
prc	2553.62941263923	0.162732854691722	0.153615031880628	1.0593550168852	0.289438127780243	0.349697936011718
yegH	228.736685281001	0.244308203081993	0.230705438650411	1.05896161144339	0.289617263050379	0.349769734259445
trxA	2565.28229405664	-0.250935109516907	0.23700145784296	-1.05879141757508	0.289694783138175	0.349769734259445
yjtD	79.4195382266626	-0.2623427352902	0.247797040972302	-1.05870003233623	0.289736413150494	0.349769734259445
yqfG	3.41474563758844	1.0677129546392	1.01028626108319	1.05684200188413	0.290583701617035	0.350696209121878
yidP	9.22780989304473	0.678974549723086	0.642829165004433	1.0562286011376	0.290863786776037	0.350846872512945
glnX	3353.38256380857	-0.400675484166968	0.379416392507645	-1.05603103102324	0.290954037993235	0.350846872512945
yehQ	17.2605873075409	0.569364835984515	0.539166839272236	1.05600863130426	0.290964271508244	0.350846872512945
eutE	3.76078888091616	1.34844681179553	1.27709651401764	1.05586915083922	0.291027999871881	0.350846872512945
hmp	70.5968153297996	-0.287998601617166	0.273103596817508	-1.05453976063746	0.291635866839738	0.351483227167892
hycE	24.5134698734759	-0.437760023548995	0.41520777772731	-1.05431556688347	0.291738464020017	0.351510442249022
yciN	244.417809838282	-0.291943524941368	0.277143969324862	-1.05340024411341	0.29215759235676	0.351918920543802
gspJ	1.84768030786685	1.53382652564568	1.45910405632126	1.05121119977749	0.293161600442599	0.353031499655795
aroK	1230.78231338817	0.167749480385772	0.159641540713142	1.0507884078067	0.29335578103556	0.353168524551717
wbbI	1159.89021128623	0.186472405518049	0.178541894559652	1.04441820771509	0.2962919432154	0.356605618231576
ulaD	17.4083312224438	-0.499594871571576	0.479004486982638	-1.04298578645608	0.296954875735376	0.357286408508328
tufB	12576.4676425923	0.196935964666998	0.188850801872245	1.04281243560841	0.297035170701578	0.357286408508328
ygeX	13.6236258359973	-0.583340527944468	0.559498567355524	-1.04261308603815	0.297127526049554	0.357286408508328
citE	2.17625592490065	1.36185722637419	1.30634594581201	1.04249355290622	0.297182912972782	0.357286408508328
pqiC	128.059453498554	0.246319460775473	0.236362870614851	1.04212417176489	0.29735411319811	0.357394423879425
rarD	73.4328884639071	0.262540834862134	0.252713808999872	1.03888598688434	0.298857764308561	0.3591034350677
pgeF	299.479735841017	-0.196796385413233	0.189484698978669	-1.03858721297273	0.298996755272662	0.359172202874707
ygfT	23.3722162173489	0.427892091784839	0.412189141262333	1.03809646822431	0.299225145546082	0.359348295348261
yjbS	2.24112949688843	1.34027504974871	1.29329195635954	1.03632829629701	0.300049009471065	0.360208415351595
livH	18.0794075459193	0.540840192365768	0.521941979157979	1.03620749807915	0.300105349462061	0.360208415351595
ynaL	8.71603058183234	-0.657444321534959	0.634623553202154	-1.03595953572422	0.300221020589992	0.360248823668898
yjaH	410.018913939906	-0.198006336325589	0.191273421570457	-1.03520047218192	0.30057529832551	0.360575446625878
lolC	460.176015842259	-0.25754598286506	0.248906505933997	-1.03470972724736	0.300804491941298	0.360751879087667
